CompanyName,Address,Location,PostalCode,Website,Facebook,Instagram,PhoneNo,Email
SWEE HENG 1989 CLASSIC,33 SENGKANG WEST AVENUE B1-K7/K8/K9,SELETAR MALL,797653,https://sweeheng1989.com.sg/,https://www.facebook.com/sweeheng1989classic/,https://www.instagram.com/sweehengsg/?hl=en,,
SWEE HENG 1989 CLASSIC, 1 NORTHPOINT DRIVE B2-114,NORTHPOINT CITY,768019,https://sweeheng1989.com.sg/,https://www.facebook.com/sweeheng1989classic/,https://www.instagram.com/sweehengsg/?hl=en,,
SWEE HENG 1989 CLASSIC, 7 WALLICH STREET B2-33,TANJONG PAGAR CENTRE,819643,https://sweeheng1989.com.sg/,https://www.facebook.com/sweeheng1989classic/,https://www.instagram.com/sweehengsg/?hl=en,,
SWEE HENG BAKERY PTE LTD,5 LOWER KENT RIDGE ROAD 01-01,NUH MAIN BUILDING LOBBY LEVEL 1,119074,https://www.sweeheng.com.sg/,https://www.facebook.com/sweehengbakery/,,,
SWEE HENG BAKERY PTE LTD,507 YISHUN AVENUE 4 01-03,,760507,https://www.sweeheng.com.sg/,https://www.facebook.com/sweehengbakery/,,,
SWEE HENG BAKERY PTE LTD,818 CHOA CHU KANG AVENUE 1 01-03,,680818,https://www.sweeheng.com.sg/,https://www.facebook.com/sweehengbakery/,,,
SWEE HENG BAKERY PTE LTD,215C COMPASSVALE DRIVE 01-05,,543215,https://www.sweeheng.com.sg/,https://www.facebook.com/sweehengbakery/,,,
SWEE HENG BAKERY PTE LTD,511 CANBERRA ROAD 01-07,SEMBAWANG MART,750511,https://www.sweeheng.com.sg/,https://www.facebook.com/sweehengbakery/,,,
SWEE HENG BAKERY PTE LTD,678A WOODLANDS AVENUE 6 01-12,MULTI STOREY CAR PARK,731678,https://www.sweeheng.com.sg/,https://www.facebook.com/sweehengbakery/,,,
SWEE HENG BAKERY PTE LTD,221 BOON LAY PLACE 01-158,BOON LAY SHOPPING CENTRE,640221,https://www.sweeheng.com.sg/,https://www.facebook.com/sweehengbakery/,,,
SWEE HENG BAKERY PTE LTD,118 RIVERVALE DRIVE 01-17,RIVERVALE PLAZA,540118,https://www.sweeheng.com.sg/,https://www.facebook.com/sweehengbakery/,,,
SWEE HENG BAKERY PTE LTD,252 JURONG EAST STREET 24 01-179,,600252,https://www.sweeheng.com.sg/,https://www.facebook.com/sweehengbakery/,,,
SWEE HENG BAKERY PTE LTD,960 JURONG WEST STREET 92 01-186,,640960,https://www.sweeheng.com.sg/,https://www.facebook.com/sweehengbakery/,,,
SWEE HENG BAKERY PTE LTD,548 WOODLANDS DRIVE 44 01-19,VISTA POINT,730548,https://www.sweeheng.com.sg/,https://www.facebook.com/sweehengbakery/,,,
SWEE HENG BAKERY PTE LTD,1 GEYLANG SERAI 01-197,,402001,https://www.sweeheng.com.sg/,https://www.facebook.com/sweehengbakery/,,,
SWEE HENG BAKERY PTE LTD,306 UBI AVENUE 1 01-201,,400306,https://www.sweeheng.com.sg/,https://www.facebook.com/sweehengbakery/,,,
SWEE HENG BAKERY PTE LTD, 11 BEDOK NORTH STREET 1 01-21,HEARTBEAT @ BEDOK,469662,https://www.sweeheng.com.sg/,https://www.facebook.com/sweehengbakery/,,,
SWEE HENG BAKERY PTE LTD,1 JELEBU ROAD 01-22B,BUKIT PANJANG PLAZA,677743,https://www.sweeheng.com.sg/,https://www.facebook.com/sweehengbakery/,,,
SWEE HENG BAKERY PTE LTD,504 JURONG WEST STREET 51 01-243,,640504,https://www.sweeheng.com.sg/,https://www.facebook.com/sweehengbakery/,,,
SWEE HENG BAKERY PTE LTD,762 JURONG WEST STREET 75 01-256,,640762,https://www.sweeheng.com.sg/,https://www.facebook.com/sweehengbakery/,,,
SWEE HENG BAKERY PTE LTD,768 WOODLANDS AVENUE 6 01-28,WOODLANDS MART,730768,https://www.sweeheng.com.sg/,https://www.facebook.com/sweehengbakery/,,,
SWEE HENG BAKERY PTE LTD,308C PUNGGOL WALK 01-306,WATERWAY TERRACES 1,823308,https://www.sweeheng.com.sg/,https://www.facebook.com/sweehengbakery/,,,
SWEE HENG BAKERY PTE LTD,37 TEBAN GARDENS ROAD 01-310,,600037,https://www.sweeheng.com.sg/,https://www.facebook.com/sweehengbakery/,,,
SWEE HENG BAKERY PTE LTD,372 BUKIT BATOK STREET 31 01-372,,650372,https://www.sweeheng.com.sg/,https://www.facebook.com/sweehengbakery/,,,
SWEE HENG BAKERY PTE LTD,445 FAJAR ROAD 01-522,,670445,https://www.sweeheng.com.sg/,https://www.facebook.com/sweehengbakery/,,,
SWEE HENG BAKERY PTE LTD,27 BENDEMEER ROAD 01-637,BENDEMEER SHOPPING MALL,330027,https://www.sweeheng.com.sg/,https://www.facebook.com/sweehengbakery/,,,
SWEE HENG BAKERY PTE LTD,888 WOODLANDS DRIVE 50 01-747,888 PLAZA,730888,https://www.sweeheng.com.sg/,https://www.facebook.com/sweehengbakery/,,,
SWEE HENG BAKERY PTE LTD,201E TAMPINES STREET 23 01-88,,527201,https://www.sweeheng.com.sg/,https://www.facebook.com/sweehengbakery/,,,
SWEE HENG BAKERY PTE LTD,495 JURONG WEST STREET 41 01-98,,640495,https://www.sweeheng.com.sg/,https://www.facebook.com/sweehengbakery/,,,
SWEE HENG BAKERY PTE LTD,"476 UPPER SERANGOON VIEW, HOUGANG CAPEVIEW 02-16",MULTI STOREY CARPARK,530476,https://www.sweeheng.com.sg/,https://www.facebook.com/sweehengbakery/,,,
SWEE HENG BAKERY PTE LTD,"63 JURONG WEST CENTRAL 3, JURONG POINT SHOPPING CTR 03-01",(STALL INSIDE FAIRPRICE XTRA),648331,https://www.sweeheng.com.sg/,https://www.facebook.com/sweehengbakery/,,,
SWEE HENG BAKERY PTE LTD,253 CHOA CHU KANG AVENUE 1 B1-19,KEAT HONG SHOPPING CENTRE,680253,https://www.sweeheng.com.sg/,https://www.facebook.com/sweehengbakery/,,,
Swensen's Restaurant,60 AIRPORT BOULEVARD 01-01,CHANGI AIRPORT TERMINAL 2,819643,https://www.swensens.com.sg/,https://www.facebook.com/SwensensSingapore/,https://www.instagram.com/swensenssingapore/?hl=en,6542 8219,
Swensen's Restaurant,2 JURONG EAST STREET 21 01-111,IMM BUILDING,609601,https://www.swensens.com.sg/,https://www.facebook.com/SwensensSingapore/,https://www.instagram.com/swensenssingapore/?hl=en,,
Swensen's Restaurant,9 BISHAN PLACE 01-39,JUNCTION 8 SHOPPING CENTRE,579837,https://www.swensens.com.sg/,https://www.facebook.com/SwensensSingapore/,https://www.instagram.com/swensenssingapore/?hl=en,6252 6229,
Swensen's Restaurant,200 VICTORIA STREET 01-68,PARCO BUGIS JUNCTION,188021,https://www.swensens.com.sg/,https://www.facebook.com/SwensensSingapore/,https://www.instagram.com/swensenssingapore/?hl=en,,
Swensen's Restaurant,311 NEW UPPER CHANGI ROAD 01-77,BEDOK MALL,467360,https://www.swensens.com.sg/,https://www.facebook.com/SwensensSingapore/,https://www.instagram.com/swensenssingapore/?hl=en,6844 9759,
Swensen's Restaurant,1 WOODLANDS SQUARE 02-02,CAUSEWAY POINT,738099,https://www.swensens.com.sg/,https://www.facebook.com/SwensensSingapore/,https://www.instagram.com/swensenssingapore/?hl=en,,
Swensen's Restaurant,1 BUKIT BATOK CENTRAL LINK 02-05,WEST MALL,658713,https://www.swensens.com.sg/,https://www.facebook.com/SwensensSingapore/,https://www.instagram.com/swensenssingapore/?hl=en,,
Swensen's Restaurant,23 SERANGOON CENTRAL 02-07/08,NEX MALL,556083,https://www.swensens.com.sg/,https://www.facebook.com/SwensensSingapore/,https://www.instagram.com/swensenssingapore/?hl=en,6634 4072,
Swensen's Restaurant,33 SENGKANG WEST AVENUE 02-11/12,THE SELETAR MALL,797653,https://www.swensens.com.sg/,https://www.facebook.com/SwensensSingapore/,https://www.instagram.com/swensenssingapore/?hl=en,6702 3640,
Swensen's Restaurant,1 PASIR RIS CLOSE 02-121/122,E! HUB @ DOWNTOWN EAST,519599,https://www.swensens.com.sg/,https://www.facebook.com/SwensensSingapore/,https://www.instagram.com/swensenssingapore/?hl=en,6584 5716,
Swensen's Restaurant,10 EUNOS ROAD 02-136/137,SINGPOST CENTRE,408600,https://www.swensens.com.sg/,https://www.facebook.com/SwensensSingapore/,https://www.instagram.com/swensenssingapore/?hl=en,6747 2197,
Swensen's Restaurant,930 YISHUN AVENUE 2 02-14,NORTHPOINT,769098,https://www.swensens.com.sg/,https://www.facebook.com/SwensensSingapore/,https://www.instagram.com/swensenssingapore/?hl=en,,
Swensen's Restaurant,30 SEMBAWANG DRIVE 02-21/22,SUN PLAZA,757713,https://www.swensens.com.sg/,https://www.facebook.com/SwensensSingapore/,https://www.instagram.com/swensenssingapore/?hl=en,,
Swensen's Restaurant,83 PUNGGOL CENTRAL 02-35,WATERWAY POINT (WEST WING),828761,https://www.swensens.com.sg/,https://www.facebook.com/SwensensSingapore/,https://www.instagram.com/swensenssingapore/?hl=en,6385 9096,
Swensen's Restaurant,1 JELEBU ROAD 03-04,BUKIT PANJANG PLAZA,677743,https://www.swensens.com.sg/,https://www.facebook.com/SwensensSingapore/,https://www.instagram.com/swensenssingapore/?hl=en,,
Swensen's Restaurant,68 ORCHARD ROAD 03-23,PLAZA SINGAPURA,238839,https://www.swensens.com.sg/,https://www.facebook.com/SwensensSingapore/,https://www.instagram.com/swensenssingapore/?hl=en,6837 0650,
Swensen's Restaurant,301 UPPER THOMSON ROAD 03-23,THOMSON PLAZA,574408,https://www.swensens.com.sg/,https://www.facebook.com/SwensensSingapore/,https://www.instagram.com/swensenssingapore/?hl=en,6454 8502,
Swensen's Restaurant,4 TAMPINES CENTRAL 5 03-30,TAMPINES MALL,529510,https://www.swensens.com.sg/,https://www.facebook.com/SwensensSingapore/,https://www.instagram.com/swensenssingapore/?hl=en,6781 5489,
Swensen's Restaurant,180 KITCHENER ROAD 03-37/38,City Square Mall,208539,https://www.swensens.com.sg/,https://www.facebook.com/SwensensSingapore/,https://www.instagram.com/swensenssingapore/?hl=en,6509 6280,
Swensen's Restaurant,3155 COMMONWEALTH AVENUE WEST 05-31/32/33,THE CLEMENTI MALL,129588,https://www.swensens.com.sg/,https://www.facebook.com/SwensensSingapore/,https://www.instagram.com/swensenssingapore/?hl=en,,
Swensen's Restaurant,1 SENGKANG SQUARE B1-16,COMPASS ONE,545078,https://www.swensens.com.sg/,https://www.facebook.com/SwensensSingapore/,https://www.instagram.com/swensenssingapore/?hl=en,6386 4341,
Swensen's Restaurant,53 ANG MO KIO AVENUE 3 B1-25/26,ANG MO KIO HUB,569933,https://www.swensens.com.sg/,https://www.facebook.com/SwensensSingapore/,https://www.instagram.com/swensenssingapore/?hl=en,6481 4316,
Swensen's Restaurant,2 ORCHARD TURN B1-31,ION ORCHARD,238801,https://www.swensens.com.sg/,https://www.facebook.com/SwensensSingapore/,https://www.instagram.com/swensenssingapore/?hl=en,6884 5967,
Swensen's Restaurant,80 MARINE PARADE ROAD B1-33/34,PARKWAY PARADE,449269,https://www.swensens.com.sg/,https://www.facebook.com/SwensensSingapore/,https://www.instagram.com/swensenssingapore/?hl=en,6346 1886,
Swensen's Restaurant,63 JURONG WEST CENTRAL 3 B1-64,JURONG POINT SHOPPING CENTRE,648331,https://www.swensens.com.sg/,https://www.facebook.com/SwensensSingapore/,https://www.instagram.com/swensenssingapore/?hl=en,,
Swissbake, 8 Changi Business Park Avenue 01-27,,486017,http://www.swissbake.com/,https://www.facebook.com/swissbakesg/,https://www.instagram.com/swissbakesg/,6694 8902,
Swissbake, 1 Maritime Square Harbourfront Centre 01-58/59/60,,469520,http://www.swissbake.com/,https://www.facebook.com/swissbakesg/,https://www.instagram.com/swissbakesg/,,
Swissbake, 8A Marina Boulevard B2-47,,469520,http://www.swissbake.com/,https://www.facebook.com/swissbakesg/,https://www.instagram.com/swissbakesg/,,
T-CAFE,180 ANG MO KIO AVENUE 8 01,NANYANG POLYTECHNIC (BLK T),569830,,,,,
Table No.7 Pte Ltd,122 EUNOS AVENUE 7 08-07a,RICHFIELD INDUSTRIAL CENTRE,409575,http://www.tableno7.com.sg/,https://www.facebook.com/tableat7/,,8311 2466,
TAKARA GRILLED SEAFOOD,500 CLEMENCEAU AVENUE NORTH 01-23,NEWTON FOOD CENTRE,229495,,,,,
Takde Nama,1 GEYLANG SERAI 02-110,,402001,,,,,
TAKE 5 CAFE (MNGD BY PRO*3 INSTITUTIONAL CATERING PTE LTD),30 Sentosa Gateway B1-302,USS-RWS,524201,,,,,
Take Away,409 EUNOS ROAD 2 01-03A,,409388,,,,,
Tang Tea House Hong Kong Cafe,57 LORONG BEKUKONG ,,499173,http://www.tangteahouse.com/,https://www.facebook.com/tangteahousesingapore/,,6386 4859,
Tang Tea House Hong Kong Cafe,355 BEDOK ROAD ,,469545,http://www.tangteahouse.com/,https://www.facebook.com/tangteahousesingapore/,,,
Tang Tea House Hong Kong Cafe,242 JALAN KAYU ,,799466,http://www.tangteahouse.com/,https://www.facebook.com/tangteahousesingapore/,,6483 2298,
Tang Tea House Hong Kong Cafe,357 / 359 BEDOK ROAD 01,,469545,http://www.tangteahouse.com/,https://www.facebook.com/tangteahousesingapore/,,6445 9100,
Taste Garden,81 LORONG CHENCHARU 02/03,,769198,http://orto.sg/dining/taste-garden/,https://www.facebook.com/pages/Taste-Garden-at-Orto/643023669203900,https://www.instagram.com/tastegardenorto/,6257 2361,
TASTE OF HOME (S5) @ CANTONMENT PRI SCH,1 Cantonment Close 01-05,Cantonment Primary School,120354,,,,,
TASTE OF INDIA RESTAURANT PTE. LTD.,77 RANGOON ROAD 01-01,,218365,http://www.tasteofindia.sg/,https://www.facebook.com/tasteofindia.singapore/,,6341 5158,
Tasty Wok (S2) @ Kopitiam Changi General Hospital,2 SIMEI STREET 3 01-20,CHANGI GENERAL HOSPITAL,529889,,,,,
Tasty Wok (S3) @ Kopitiam CCP,5 Changi Business Park Central 1 02-01/02,Changi City Point,486038,,,,,
Telok Ayer Fishball Noodle (S4) @ Eden Garden Cafe,121 TELOK AYER STREET ,,769098,,,,,
Tenderbest,101 YUNG SHENG ROAD ,JURONG THEATRE,618497,http://www.tenderfresh.com.sg/tenderbest-2/,,,,
Tenderbest,803 Keat Hong Close 01-01,,680803,http://www.tenderfresh.com.sg/tenderbest-2/,,,,
Tenderbest,11 TAMPINES STREET 32 01-01,,529287,http://www.tenderfresh.com.sg/tenderbest-2/,,,,
Tenderbest,671 EDGEFIELD PLAINS (HAPPY HAWKERS) 01-01,,820671,http://www.tenderfresh.com.sg/tenderbest-2/,,,,
Tenderbest,150 PANDAN GARDENS 01-02,AYER RAJAH COMMUNITY CENTRE,609335,http://www.tenderfresh.com.sg/tenderbest-2/,,,,
Tenderbest,4A LOYANG LANE 01-06,,508923,http://www.tenderfresh.com.sg/tenderbest-2/,,,,
Tenderbest,959 JURONG WEST STREET 92 01-150,,640959,http://www.tenderfresh.com.sg/tenderbest-2/,,,,
Tenderbest,638A JURONG WEST STREET 61 01-22,PIONEER MALL,641638,http://www.tenderfresh.com.sg/tenderbest-2/,,,,
Tenderbest,2A EUNOS CRESCENT 01-2431,,401002,http://www.tenderfresh.com.sg/tenderbest-2/,,,,
Tenderbest,143 TECK WHYE LANE 01-245,,680143,http://www.tenderfresh.com.sg/tenderbest-2/,,,,
Tenderbest,501 JURONG WEST STREET 51 01-251,,640501,http://www.tenderfresh.com.sg/tenderbest-2/,,,,
Tenderbest,768 WOODLANDS AVENUE 6 01-30,WOODLANDS MART,730768,http://www.tenderfresh.com.sg/tenderbest-2/,,,,
Tenderbest,824 TAMPINES STREET 81 01-38,,520824,http://www.tenderfresh.com.sg/tenderbest-2/,,,,
Tenderbest,888 WOODLANDS DRIVE 50 01-733,888 PLAZA,730888,http://www.tenderfresh.com.sg/tenderbest-2/,,,,
Tenderbest,826 TAMPINES STREET 81 01-86,,520826,http://www.tenderfresh.com.sg/tenderbest-2/,,,,
Tenderfresh Classic,9 CHEONG CHIN NAM ROAD ,,599734,http://www.tenderfresh.com.sg/,,,,
Tenderfresh Classic,51 Tampines Avenue 4 01-102,Tampines Hub,529684,http://www.tenderfresh.com.sg/,,,,
Tenderfresh Classic,930 YISHUN AVENUE 2 B1-53,NORTHPOINT,769098,http://www.tenderfresh.com.sg/,,,,
Tenderfresh Classic,11 TANJONG KATONG ROAD B1-K3,ONE KM,437157,http://www.tenderfresh.com.sg/,,,,
Tenderfresh Classic,83 Punggol Central B2-04,Waterway Point (West Wing),828761,http://www.tenderfresh.com.sg/,,,,
Tenderfresh Xpress,512 TAMPINES CENTRAL 1 01-01,TAMPINES BUS INTERCHANGE,520512,http://www.tenderfresh.com.sg/,,,,
Tenderfresh Xpress,118 RIVERVALE DRIVE 01-K18,RIVERVALE PLAZA,540118,http://www.tenderfresh.com.sg/,,,,
Tenderfresh Xpress,21 CHOA CHU KANG NORTH 6 B1-37,YEWTEE POINT,689578,http://www.tenderfresh.com.sg/,,,,
Tenderfresh Xpress,1 WOODLANDS SQUARE B1-K14,CAUSEWAY POINT,738099,http://www.tenderfresh.com.sg/,,,,
TEPPAN-YAKI (S23) @ AMK HUB NTUC FOOD FARE,53 ANG MO KIO AVENUE 3 03-02,AMK HUB,569933,,,,,
Teppanyaki (M2)@Foodjunction Junction 8,9 BISHAN PLACE 04-01,JUNCTION 8 SHOPPING CENTRE,579837,,,,,
Texas Chicken,18 Marina Gardens Drive 01-02,Gardens by the Bay,520513,http://www.texaschicken.com.sg/,https://www.facebook.com/texas.chicken.singapore/,https://www.instagram.com/texaschickensg/?hl=en,,
Texas Chicken,18 Marina Gardens Drive 01-02,Gardens by the Bay,099114,http://www.texaschicken.com.sg/,https://www.facebook.com/texas.chicken.singapore/,https://www.instagram.com/texaschickensg/?hl=en,,
Texas Chicken,1 WOODLANDS SQUARE 01-14/15,CAUSEWAY POINT,738099,http://www.texaschicken.com.sg/,https://www.facebook.com/texas.chicken.singapore/,https://www.instagram.com/texaschickensg/?hl=en,,
Texas Chicken,1 KIM SENG PROMENADE 01-21,GREAT WORLD CITY,237994,http://www.texaschicken.com.sg/,https://www.facebook.com/texas.chicken.singapore/,https://www.instagram.com/texaschickensg/?hl=en,,
Texas Chicken,1 EXPO DRIVE 01-42,SINGAPORE EXPO,486150,http://www.texaschicken.com.sg/,https://www.facebook.com/texas.chicken.singapore/,https://www.instagram.com/texaschickensg/?hl=en,6782 9883,
Texas Chicken,476 Upper Serangoon View 02-17,Multi Storey Car Park,530476,http://www.texaschicken.com.sg/,https://www.facebook.com/texas.chicken.singapore/,https://www.instagram.com/texaschickensg/?hl=en,,
Texas Chicken,10 AIRPORT BOULEVARD 02-86,CHANGI AIRPORT T4,819662,http://www.texaschicken.com.sg/,https://www.facebook.com/texas.chicken.singapore/,https://www.instagram.com/texaschickensg/?hl=en,,
Texas Chicken,23 SERANGOON CENTRAL 04-18/19/20,NEX Mall,556083,http://www.texaschicken.com.sg/,https://www.facebook.com/texas.chicken.singapore/,https://www.instagram.com/texaschickensg/?hl=en,,
Texas Chicken,33 SENGKANG WEST AVENUE B1-06/07,THE SELETAR MALL,797653,http://www.texaschicken.com.sg/,https://www.facebook.com/texas.chicken.singapore/,https://www.instagram.com/texaschickensg/?hl=en,,
Texas Chicken,176 ORCHARD ROAD B1-07,THE CENTREPOINT,238843,http://www.texaschicken.com.sg/,https://www.facebook.com/texas.chicken.singapore/,https://www.instagram.com/texaschickensg/?hl=en,,
Texas Chicken,"1 VISTA EXCHANGE GREEN, B1-13",STAR VISTA,138617,http://www.texaschicken.com.sg/,https://www.facebook.com/texas.chicken.singapore/,https://www.instagram.com/texaschickensg/?hl=en,,
Texas Chicken,26 SENTOSA GATEWAY B1-215,RESORTS WORLD SENTOSA,648886,http://www.texaschicken.com.sg/,https://www.facebook.com/texas.chicken.singapore/,https://www.instagram.com/texaschickensg/?hl=en,,
Texas Chicken,"5 CHANGI BUSINESS PARK CENTRAL 1, B1-30",CHANGI CITY POINT,486038,http://www.texaschicken.com.sg/,https://www.facebook.com/texas.chicken.singapore/,https://www.instagram.com/texaschickensg/?hl=en,6636 1292,
Texas Chicken,1 HARBOURFRONT WALK B2-24,VIVO CITY,098585,http://www.texaschicken.com.sg/,https://www.facebook.com/texas.chicken.singapore/,https://www.instagram.com/texaschickensg/?hl=en,,
TF TENDERFRESH PASTA AND BROILER,258 PASIR RIS STREET 21 01-21,LOYANG POINT,510258,http://www.tenderfresh.com.sg/tf-pasta-broiler/,,,,
TF TENDERFRESH PASTA AND BROILER,476D Upper Serangoon View 02-05,NTUC FOODFARE,537476,http://www.tenderfresh.com.sg/tf-pasta-broiler/,,,,
TFF BONELESS CHICKEN RICE,1 BEDOK ROAD 01-22,,469572,,,,,
Thai (S13) @ Food Club Ngee Ann Polytechnic,535 CLEMENTI ROAD 01-01,BLK 22 NGEE ANN POLYTECHNIC,599489,,,,,
THAI CUISINE (S10) @ KOUFU (NANYANG POLYTECHNIC),180 ANG MO KIO AVENUE 8 02-235,NANYANG POLYTECHNIC BLK A,569830,,,,,
Thai Culture (S6) @ Kopitiam CCP,5 Changi Business Park Central 1 02-01/02,Changi City Point,486038,,,,,
Thaksin Beef Noodle,449 CLEMENTI AVENUE 3 01-211,,120449,,https://www.facebook.com/Thaksin-Beef-Noodle-Pte-Ltd-1766707526913296/,,,
Thaksin Beef Noodle,2 SEAH IM ROAD 01-44,,608521,,https://www.facebook.com/Thaksin-Beef-Noodle-Pte-Ltd-1766707526913296/,,,
The Arena @ Singapore Sports School (Mngd by Sodexo),1 CHAMPIONS WAY 02-50,,737913,,,,,
THE COFFEE BEAN & TEA LEAF,176 ORCHARD ROAD ,CENTREPOINT,238843,https://www.coffeebean.com.sg/,https://www.facebook.com/coffeebean.sg/,https://www.instagram.com/coffeebeansg/?hl=en,,
THE COFFEE BEAN & TEA LEAF,10 & 12 Lorong Mambong ,Holland Village,277675,https://www.coffeebean.com.sg/,https://www.facebook.com/coffeebean.sg/,https://www.instagram.com/coffeebeansg/?hl=en,,
THE COFFEE BEAN & TEA LEAF,422 Upper Bukit Timah Road ,The Rail Mall,678051,https://www.coffeebean.com.sg/,https://www.facebook.com/coffeebean.sg/,https://www.instagram.com/coffeebeansg/?hl=en,,
THE COFFEE BEAN & TEA LEAF,1000 EAST COAST PARKWAY 01-01,MARINE COVE,449876,https://www.coffeebean.com.sg/,https://www.facebook.com/coffeebean.sg/,https://www.instagram.com/coffeebeansg/?hl=en,,
THE COFFEE BEAN & TEA LEAF,50 Beach View 01-02,Palawan Beach,530684,https://www.coffeebean.com.sg/,https://www.facebook.com/coffeebean.sg/,https://www.instagram.com/coffeebeansg/?hl=en,,
THE COFFEE BEAN & TEA LEAF,8 Raffles Avenue 01-02/04,Esplanade Mall,039594,https://www.coffeebean.com.sg/,https://www.facebook.com/coffeebean.sg/,https://www.instagram.com/coffeebeansg/?hl=en,,
THE COFFEE BEAN & TEA LEAF,10 BEACH VIEW 01-03,,038983,https://www.coffeebean.com.sg/,https://www.facebook.com/coffeebean.sg/,https://www.instagram.com/coffeebeansg/?hl=en,,
THE COFFEE BEAN & TEA LEAF,1 Fifth Avenue 01-04,Guthrie House,268802,https://www.coffeebean.com.sg/,https://www.facebook.com/coffeebean.sg/,https://www.instagram.com/coffeebeansg/?hl=en,,
THE COFFEE BEAN & TEA LEAF,201 Victoria Street 01-06,Bugis+ (Formerly Iluma),188067,https://www.coffeebean.com.sg/,https://www.facebook.com/coffeebean.sg/,https://www.instagram.com/coffeebeansg/?hl=en,,
THE COFFEE BEAN & TEA LEAF,50 Jurong Gateway Road 01-06,JURONG EAST MALL (JEM),608549,https://www.coffeebean.com.sg/,https://www.facebook.com/coffeebean.sg/,https://www.instagram.com/coffeebeansg/?hl=en,,
THE COFFEE BEAN & TEA LEAF,535 Clementi Road 01-09,Block 58 Ngee Ann Polytechnic,599489,https://www.coffeebean.com.sg/,https://www.facebook.com/coffeebean.sg/,https://www.instagram.com/coffeebeansg/?hl=en,,
THE COFFEE BEAN & TEA LEAF,1 Bukit Batok Central Link 01-09,West Mall,658713,https://www.coffeebean.com.sg/,https://www.facebook.com/coffeebean.sg/,https://www.instagram.com/coffeebeansg/?hl=en,,
THE COFFEE BEAN & TEA LEAF,5 Lower Kent Ridge Road 01-10,"National University Hospital Main Building,",119074,https://www.coffeebean.com.sg/,https://www.facebook.com/coffeebean.sg/,https://www.instagram.com/coffeebeansg/?hl=en,,
THE COFFEE BEAN & TEA LEAF,9 Raffles Place 01-10,Republic Plaza,650632,https://www.coffeebean.com.sg/,https://www.facebook.com/coffeebean.sg/,https://www.instagram.com/coffeebeansg/?hl=en,,
THE COFFEE BEAN & TEA LEAF,5 Stadium Walk 01-10,Leisure Park Kallang,397693,https://www.coffeebean.com.sg/,https://www.facebook.com/coffeebean.sg/,https://www.instagram.com/coffeebeansg/?hl=en,,
THE COFFEE BEAN & TEA LEAF,9 Raffles Boulevard 01-106,Millenia Walk,618640,https://www.coffeebean.com.sg/,https://www.facebook.com/coffeebean.sg/,https://www.instagram.com/coffeebeansg/?hl=en,,
THE COFFEE BEAN & TEA LEAF,302 TIONG BAHRU ROAD 01-112,TIONG BAHRU PLAZA,168732,https://www.coffeebean.com.sg/,https://www.facebook.com/coffeebean.sg/,https://www.instagram.com/coffeebeansg/?hl=en,,
THE COFFEE BEAN & TEA LEAF,2 JURONG EAST STREET 21 01-126,IMM BUILDING,609601,https://www.coffeebean.com.sg/,https://www.facebook.com/coffeebean.sg/,https://www.instagram.com/coffeebeansg/?hl=en,,
